id,date,address,ward,trees,source,year
201502644,2015-09-21 10:47:00,555 N AUSTIN BLVD,29,1,dss,2015.0
201500898,2015-09-21 11:05:00,3352 S UNION AVE,11,1,dss,2015.0
201502266,2015-09-21 11:12:00,1910 S ASHLAND AVE,25,1,dss,2015.0
201401617,2015-09-21 11:40:00,3220 S LEAVITT ST,25,2,dss,2015.0
201502203,2015-09-21 12:00:00,215 E 31ST ST,3,1,dss,2015.0
201502820,2015-09-21 12:00:00,105 E DELAWARE PL,42,3,dss,2015.0
201401920,2015-09-21 12:10:00,217 E 31ST ST,3,1,dss,2015.0
201500146,2015-09-21 12:30:00,4314 S VINCENNES AVE,3,1,dss,2015.0
201501992,2015-09-21 12:41:00,4328 S VINCENNES AVE,3,1,dss,2015.0
201502037,2015-09-21 12:45:00,4845 W WOLFRAM ST,31,1,dss,2015.0
201502295,2015-09-22 01:04:00,4837 W CATALPA AVE,39,1,dss,2015.0
201501496,2015-09-22 01:23:00,1835 W WELLINGTON AVE,32,1,dss,2015.0
201501451,2015-09-22 01:38:00,4830 N NEWLAND AVE,41,1,dss,2015.0
201301048,2015-09-22 01:51:00,4118 N GREENVIEW AVE,47,1,dss,2015.0
201403018,2015-09-22 02:12:00,4716 N KILPATRICK AVE,39,1,dss,2015.0
201403170,2015-09-22 02:18:00,5934 W OHIO ST,29,1,dss,2015.0
201501923,2015-09-22 10:18:00,4956 N OAK PARK AVE,41,4,dss,2015.0
201500471,2015-09-22 10:41:00,2920 W SUNNYSIDE AVE,33,2,dss,2015.0
201503073,2015-09-22 11:11:00,355 W BELDEN AVE,43,2,dss,2015.0
201502739,2015-09-22 11:52:00,2938 W BIRCHWOOD AVE,50,1,dss,2015.0
201301337,2015-09-30 09:09:00,4559 S LOWE AVE,11,1,dss,2015.0
201300852,2015-10-07 02:29:00,438 E 45TH PL,3,1,dss,2015.0
201300853,2015-10-07 02:51:00,440 E 45TH PL,3,1,dss,2015.0
201501817,2015-10-09 01:18:00,4823 S PRAIRIE AVE,3,1,dss,2015.0
201202687,2015-10-09 03:09:00,7126 S MICHIGAN AVE,6,1,dss,2015.0
201403435,2015-10-10 10:46:00,2502 W EASTWOOD AVE,47,1,dss,2015.0
201401336,2015-10-13 01:16:00,916 W AINSLIE ST,48,1,dss,2015.0
201401082,2015-10-13 01:23:00,1054 W ARDMORE AVE,48,1,dss,2015.0
201401079,2015-10-13 01:24:00,5857 N WINTHROP AVE,48,1,dss,2015.0
201401077,2015-10-13 01:33:00,5859 N WINTHROP AVE,48,1,dss,2015.0
201401084,2015-10-13 01:37:00,1064 W ARDMORE AVE,48,1,dss,2015.0
201401078,2015-10-13 01:47:00,5907 N WINTHROP AVE,48,1,dss,2015.0
201302124,2015-10-13 01:52:00,5063 N KENMORE AVE,48,1,dss,2015.0
201403371,2015-10-13 01:57:00,6002 N WINTHROP AVE,48,1,dss,2015.0
201300421,2015-10-13 02:02:00,6121 N WINTHROP AVE,48,1,dss,2015.0
201402874,2015-10-13 02:13:00,1501 W ARDMORE AVE,48,1,dss,2015.0
201302553,2015-10-13 02:19:00,5115 N KENMORE AVE,48,1,dss,2015.0
201401929,2015-10-13 02:32:00,1408 W CATALPA AVE,48,1,dss,2015.0
201401136,2015-10-13 02:39:00,5643 N KENMORE AVE,48,1,dss,2015.0
201501413,2015-10-13 02:52:00,5237 N LAKEWOOD AVE,48,1,dss,2015.0
201403356,2015-10-13 02:59:00,5418 N LAKEWOOD AVE,48,1,dss,2015.0
201400432,2015-10-13 03:08:00,1456 W CATALPA AVE,48,1,dss,2015.0
201402086,2015-10-13 03:15:00,1411 W EDGEWATER AVE,48,1,dss,2015.0
201400200,2015-10-13 03:20:00,1436 W EDGEWATER AVE,48,1,dss,2015.0
201402088,2015-10-13 03:26:00,1339 W ELMDALE AVE,48,1,dss,2015.0
201400561,2015-10-13 03:36:00,1504 W ELMDALE AVE,48,1,dss,2015.0
201402818,2015-10-13 03:39:00,5403 N LAKEWOOD AVE,48,2,dss,2015.0
201401930,2015-10-13 03:50:00,5500 N GLENWOOD AVE,48,1,dss,2015.0
201501405,2015-10-13 03:54:00,5406 N LAKEWOOD AVE,48,1,dss,2015.0
201201753,2015-10-13 03:57:00,1470 W GREGORY ST,48,1,dss,2015.0
201400539,2015-10-13 04:02:00,1478 W GREGORY ST,48,1,dss,2015.0
201402303,2015-10-13 04:06:00,1453 W HOLLYWOOD AVE,48,1,dss,2015.0
201501400,2015-10-13 04:11:00,5453 N LAKEWOOD AVE,48,1,dss,2015.0
201403382,2015-10-13 04:13:00,1406 W NORWOOD ST,48,1,dss,2015.0
201400037,2015-10-13 04:19:00,1351 W ROSEMONT AVE,48,1,dss,2015.0
201403375,2015-10-13 04:26:00,1359 W THORNDALE AVE,48,1,dss,2015.0
201501397,2015-10-13 09:01:00,5511 N LAKEWOOD AVE,48,1,dss,2015.0
201403123,2015-10-13 09:15:00,5234 N MAGNOLIA AVE,48,1,dss,2015.0
201400048,2015-10-13 09:26:00,929 W MARGATE TER,48,1,dss,2015.0
201402743,2015-10-13 09:29:00,5635 N WAYNE AVE,48,1,dss,2015.0
201301569,2015-10-13 09:32:00,4920 N MCCUTCHEON TER,48,1,dss,2015.0
201401766,2015-10-13 09:35:00,5238 N MAGNOLIA AVE,48,1,dss,2015.0
201401271,2015-10-13 09:40:00,5641 N WAYNE AVE,48,2,dss,2015.0
201501408,2015-10-13 09:46:00,5257 N MAGNOLIA AVE,48,2,dss,2015.0
201403120,2015-10-13 10:00:00,5419 N MAGNOLIA AVE,48,1,dss,2015.0
201501383,2015-10-13 10:14:00,5523 N MAGNOLIA AVE,48,1,dss,2015.0
201301016,2015-10-13 10:27:00,5600 N SHERIDAN RD,48,1,dss,2015.0
201403118,2015-10-13 10:39:00,5545 N MAGNOLIA AVE,48,1,dss,2015.0
201501390,2015-10-13 10:44:00,5558 N MAGNOLIA AVE,48,1,dss,2015.0
201402993,2015-10-13 10:48:00,1020 W THORNDALE AVE,48,1,dss,2015.0
201403132,2015-10-13 10:57:00,5421 N WAYNE AVE,48,1,dss,2015.0
201402992,2015-10-13 11:03:00,1023 W THORNDALE AVE,48,1,dss,2015.0
201501398,2015-10-13 11:13:00,5506 N WAYNE AVE,48,1,dss,2015.0
201403381,2015-10-13 11:21:00,5343 N WINTHROP AVE,48,1,dss,2015.0
201501395,2015-10-13 11:21:00,5510 N WAYNE AVE,48,1,dss,2015.0
201501396,2015-10-13 11:27:00,5550 N WAYNE AVE,48,1,dss,2015.0
201501410,2015-10-13 11:38:00,5556 N WAYNE AVE,48,1,dss,2015.0
201401081,2015-10-13 11:39:00,5757 N WINTHROP AVE,48,1,dss,2015.0
201401080,2015-10-13 11:46:00,5810 N WINTHROP AVE,48,1,dss,2015.0
201301370,2015-10-13 12:59:00,854 W AINSLIE ST,48,1,dss,2015.0
201602002,2015-10-15 02:29:00,2947 N BROADWAY,44,1,dss,2015.0
201400630,2015-10-15 02:42:00,1617 E 56TH ST,5,1,dss,2015.0
201400047,2015-10-15 11:40:00,925 W MARGATE TER,48,1,dss,2015.0
201402277,2015-10-16 01:02:00,506 W OAKDALE AVE,44,1,dss,2015.0
201302643,2015-10-16 01:26:00,3836 N RACINE AVE,44,1,dss,2015.0
201503482,2015-10-16 01:38:00,1117 W BARRY AVE,44,1,dss,2015.0
201502728,2015-10-16 01:45:00,1427 W BYRON ST,44,1,dss,2015.0
201502774,2015-10-16 01:59:00,1446 W HENDERSON ST,44,1,dss,2015.0
201501320,2015-10-16 02:08:00,1118 W GEORGE ST,44,1,dss,2015.0
201400251,2015-10-16 02:44:00,3033 N BROADWAY,44,1,dss,2015.0
201501293,2015-10-16 03:04:00,3201 N BROADWAY,44,3,dss,2015.0
201202938,2015-10-16 03:10:00,547 W SURF ST,44,1,dss,2015.0
201402105,2015-10-16 03:16:00,559 W SURF ST,44,1,dss,2015.0
201402700,2015-10-16 03:50:00,420 W SURF ST,44,3,dss,2015.0
201500119,2015-10-16 03:56:00,438 W SURF ST,44,1,dss,2015.0
201500078,2015-10-16 04:00:00,3030 N CLIFTON AVE,44,1,dss,2015.0
201500079,2015-10-16 04:12:00,3021 N CLIFTON AVE,44,1,dss,2015.0
201500992,2015-10-16 04:16:00,3051 N CLIFTON AVE,44,1,dss,2015.0
201503568,2015-10-16 08:43:00,858 W DIVERSEY PKWY,44,1,dss,2015.0
201504003,2015-10-16 08:51:00,3479 N LAKE SHORE DR,44,4,dss,2015.0
201500998,2015-10-16 08:56:00,402 W SURF ST,44,1,dss,2015.0
201503564,2015-10-16 09:23:00,2844 N CAMBRIDGE AVE,44,3,dss,2015.0
201500038,2015-10-16 09:47:00,525 W ALDINE AVE,44,2,dss,2015.0
201302610,2015-10-16 10:00:00,530 W BARRY AVE,44,1,dss,2015.0
201400253,2015-10-16 10:12:00,503 W BRIAR PL,44,1,dss,2015.0
201401686,2015-10-16 10:26:00,524 W BRIAR PL,44,1,dss,2015.0
201202932,2015-10-16 10:42:00,2827 N CAMBRIDGE AVE,44,1,dss,2015.0
201400236,2015-10-16 10:50:00,3800 N CLARK ST,44,1,dss,2015.0
201401582,2015-10-16 10:55:00,1222 W GRACE ST,44,1,dss,2015.0
201202680,2015-10-16 11:24:00,558 W HAWTHORNE PL,44,1,dss,2015.0
201202683,2015-10-16 11:42:00,585 W HAWTHORNE PL,44,1,dss,2015.0
201302474,2015-10-16 12:48:00,3155 N HUDSON AVE,44,1,dss,2015.0
201301010,2015-10-16 12:55:00,3833 N LAKEWOOD AVE,44,1,dss,2015.0
201502923,2015-10-17 01:20:00,1766 W GREENLEAF AVE,49,1,dss,2015.0
201401749,2015-10-17 01:49:00,6748 N GREENVIEW AVE,49,4,dss,2015.0
201502936,2015-10-17 01:58:00,1340 W MORSE AVE,49,1,dss,2015.0
201501053,2015-10-17 02:13:00,7052 N GREENVIEW AVE,49,1,dss,2015.0
201502464,2015-10-17 02:21:00,6750 N GREENVIEW AVE,49,3,dss,2015.0
201302646,2015-10-17 02:31:00,7433 N HOYNE AVE,49,1,dss,2015.0
201502801,2015-10-17 03:01:00,10218 S WESTERN AVE,19,2,dss,2015.0
201502803,2015-10-17 03:04:00,10430 S WESTERN AVE,19,1,dss,2015.0
201502804,2015-10-17 03:06:00,10332 S WESTERN AVE,19,1,dss,2015.0
201502805,2015-10-17 03:09:00,10402 S WESTERN AVE,19,2,dss,2015.0
201502806,2015-10-17 03:11:00,10436 S WESTERN AVE,19,1,dss,2015.0
201502962,2015-10-17 03:21:00,7527 N WINCHESTER AVE,49,1,dss,2015.0
201502848,2015-10-17 03:24:00,1231 W LUNT AVE,49,1,dss,2015.0
201401107,2015-10-17 03:32:00,1225 W LUNT AVE,49,1,dss,2015.0
201403016,2015-10-17 03:34:00,7647 N BOSWORTH AVE,49,2,dss,2015.0
201502925,2015-10-17 03:51:00,7649 N GREENVIEW AVE,49,1,dss,2015.0
201401110,2015-10-17 03:53:00,1237 W LUNT AVE,49,1,dss,2015.0
201502914,2015-10-17 04:01:00,7619 N EASTLAKE TER,49,1,dss,2015.0
201502939,2015-10-17 04:06:00,1809 W MORSE AVE,49,1,dss,2015.0
201403089,2015-10-17 04:06:00,1325 W BIRCHWOOD AVE,49,1,dss,2015.0
201503277,2015-10-17 04:08:00,10444 S WESTERN AVE,19,1,dss,2015.0
201503278,2015-10-17 04:10:00,10450 S WESTERN AVE,19,1,dss,2015.0
201502935,2015-10-17 04:13:00,1807 W MORSE AVE,49,1,dss,2015.0
201400951,2015-10-17 04:13:00,1711 W JARVIS AVE,49,2,dss,2015.0
201503279,2015-10-17 04:13:00,10528 S WESTERN AVE,19,1,dss,2015.0
201502934,2015-10-17 04:17:00,1336 W MORSE AVE,49,1,dss,2015.0
201502988,2015-10-17 04:19:00,1902 W GREENLEAF AVE,49,1,dss,2015.0
201503280,2015-10-17 04:22:00,10516 S WESTERN AVE,19,1,dss,2015.0
201503283,2015-10-17 04:26:00,10547 S WESTERN AVE,19,5,dss,2015.0
201401910,2015-10-17 04:34:00,6809 N GREENVIEW AVE,49,5,dss,2015.0
201503287,2015-10-17 04:41:00,10601 S WESTERN AVE,19,1,dss,2015.0
201503288,2015-10-17 04:43:00,10701 S WESTERN AVE,19,1,dss,2015.0
201503290,2015-10-17 04:45:00,10829 S WESTERN AVE,19,1,dss,2015.0
201503292,2015-10-17 05:13:00,10944 S WESTERN AVE,19,1,dss,2015.0
201503293,2015-10-17 05:17:00,10939 S WESTERN AVE,19,1,dss,2015.0
201503295,2015-10-17 05:21:00,10426 S WESTERN AVE,19,2,dss,2015.0
201502802,2015-10-17 05:42:00,10258 S WESTERN AVE,19,3,dss,2015.0
201503289,2015-10-17 05:45:00,10800 S WESTERN AVE,19,1,dss,2015.0
201703795,2015-10-17 05:59:00,10755 S WESTERN AVE,19,2,dss,2015.0
201503296,2015-10-17 06:02:00,10411 S WESTERN AVE,19,2,dss,2015.0
201503281,2015-10-17 06:14:00,10448 S WESTERN AVE,19,1,dss,2015.0
201503284,2015-10-17 06:27:00,11055 S WESTERN AVE,19,2,dss,2015.0
201503285,2015-10-17 06:36:00,10911 S WESTERN AVE,19,1,dss,2015.0
201502916,2015-10-17 09:43:00,7227 N BELL AVE,49,1,dss,2015.0
201502773,2015-10-17 10:31:00,2047 W FARGO AVE,49,1,dss,2015.0
201600709,2015-10-17 10:43:00,1807 N MOZART ST,35,1,dss,2015.0
201502960,2015-10-17 11:01:00,7529 N WINCHESTER AVE,49,1,dss,2015.0
201202322,2015-10-17 11:16:00,7742 N ASHLAND AVE,49,3,dss,2015.0
201402286,2015-10-17 11:23:00,1611 W FARGO AVE,49,1,dss,2015.0
201502954,2015-10-17 11:29:00,1539 W SHERWIN AVE,49,1,dss,2015.0
201502957,2015-10-17 11:35:00,1617 W TOUHY AVE,49,1,dss,2015.0
201502974,2015-10-17 11:43:00,1900 W GREENLEAF AVE,49,1,dss,2015.0
201502940,2015-10-19 02:19:00,1439 W NORTH SHORE AVE,49,1,dss,2015.0
201502958,2015-10-19 02:32:00,1617 W WALLEN AVE,49,1,dss,2015.0
201400420,2015-10-19 02:39:00,1300 W PRATT BLVD,49,1,dss,2015.0
201502933,2015-10-19 03:11:00,6750 N HERMITAGE AVE,49,1,dss,2015.0
201401246,2015-10-19 03:24:00,1256 W COLUMBIA AVE,49,1,dss,2015.0
201400392,2015-10-19 03:32:00,1138 W COLUMBIA AVE,49,4,dss,2015.0
201502907,2015-10-19 03:39:00,6720 N ASHLAND AVE,49,1,dss,2015.0
201501602,2015-10-19 03:45:00,6725 N SHERIDAN RD,49,3,dss,2015.0
201400424,2015-10-19 03:49:00,1312 W PRATT BLVD,49,1,dss,2015.0
201501603,2015-10-19 03:54:00,6740 N SHERIDAN RD,49,1,dss,2015.0
201502920,2015-10-19 04:00:00,6528 N GLENWOOD AVE,49,3,dss,2015.0
201502922,2015-10-19 04:15:00,6656 N GLENWOOD AVE,49,2,dss,2015.0
201502959,2015-10-19 04:21:00,6441 N WAYNE AVE,49,1,dss,2015.0
201401247,2015-10-19 04:22:00,6747 N LAKEWOOD AVE,49,3,dss,2015.0
201502906,2015-10-19 09:15:00,1215 W ARTHUR AVE,49,1,dss,2015.0
201502932,2015-10-19 09:33:00,6432 N LAKEWOOD AVE,49,1,dss,2015.0
201401564,2015-10-19 09:41:00,6541 N NEWGARD AVE,49,1,dss,2015.0
201300651,2015-10-19 10:01:00,2125 W AGATITE AVE,47,1,dss,2015.0
201500132,2015-10-19 10:08:00,4217 N HERMITAGE AVE,47,2,dss,2015.0
201500159,2015-10-19 10:23:00,4536 N LEAVITT ST,47,1,dss,2015.0
201402707,2015-10-19 10:32:00,4107 N PAULINA ST,47,1,dss,2015.0
201301225,2015-10-19 10:50:00,4147 N RAVENSWOOD AVE,47,1,dss,2015.0
201402880,2015-10-19 11:07:00,2149 W WILSON AVE,47,1,dss,2015.0
201301289,2015-10-19 11:15:00,4713 N WINCHESTER AVE,47,1,dss,2015.0
201302077,2015-10-19 11:19:00,2146 W WINDSOR AVE,47,1,dss,2015.0
201301353,2015-10-20 01:47:00,4516 N MALDEN ST,46,1,dss,2015.0
201301357,2015-10-20 01:52:00,4520 N MALDEN ST,46,1,dss,2015.0
201301358,2015-10-20 02:03:00,4527 N MALDEN ST,46,1,dss,2015.0
201301359,2015-10-20 02:14:00,4529 N MALDEN ST,46,1,dss,2015.0
201301361,2015-10-20 02:20:00,4538 N MALDEN ST,46,1,dss,2015.0
201301360,2015-10-20 02:37:00,4543 N MALDEN ST,46,1,dss,2015.0
201301362,2015-10-20 03:06:00,4637 N MALDEN ST,46,1,dss,2015.0
201301364,2015-10-20 03:13:00,4645 N MALDEN ST,46,1,dss,2015.0
201301365,2015-10-20 03:22:00,4700 N MALDEN ST,46,1,dss,2015.0
201201706,2015-10-20 03:29:00,4716 N MALDEN ST,46,1,dss,2015.0
201301399,2015-10-20 03:36:00,4880 N MARINE DR,46,3,dss,2015.0
201301768,2015-10-20 03:49:00,4418 N RACINE AVE,46,1,dss,2015.0
201400678,2015-10-20 03:55:00,4004 N SHERIDAN RD,46,1,dss,2015.0
201500817,2015-10-20 04:00:00,844 W GUNNISON ST,46,2,dss,2015.0
201301923,2015-10-20 04:04:00,4025 N SHERIDAN RD,46,1,dss,2015.0
201401833,2015-10-20 04:13:00,4150 N SHERIDAN RD,46,2,dss,2015.0
201302235,2015-10-20 04:23:00,4849 N SHERIDAN RD,46,2,dss,2015.0
201401467,2015-10-20 04:29:00,518 W STRATFORD PL,46,1,dss,2015.0
201400079,2015-10-20 08:57:00,920 W GUNNISON ST,46,1,dss,2015.0
201302390,2015-10-20 09:34:00,1226 W GUNNISON ST,46,1,dss,2015.0
201401727,2015-10-20 10:59:00,857 W LAWRENCE AVE,46,1,dss,2015.0
201301350,2015-10-20 11:17:00,4536 N MAGNOLIA AVE,46,1,dss,2015.0
201302459,2015-10-20 11:37:00,4827 N MAGNOLIA AVE,46,1,dss,2015.0
201401057,2015-10-21 01:02:00,3240 W BERWYN AVE,39,1,dss,2015.0
201302587,2015-10-21 01:11:00,5062 N ST LOUIS AVE,39,1,dss,2015.0
201401199,2015-10-21 01:18:00,5112 N DRAKE AVE,39,1,dss,2015.0
201400806,2015-10-21 02:23:00,4500 N BEACON ST,46,2,dss,2015.0
201401538,2015-10-21 02:43:00,4625 N BEACON ST,46,1,dss,2015.0
201200606,2015-10-21 03:27:00,4710 N BEACON ST,46,1,dss,2015.0
201401117,2015-10-21 03:37:00,4742 N BEACON ST,46,1,dss,2015.0
201402339,2015-10-21 03:45:00,1038 W BYRON ST,46,1,dss,2015.0
201401491,2015-10-21 03:56:00,4404 N DOVER ST,46,1,dss,2015.0
201401497,2015-10-21 04:05:00,4444 N DOVER ST,46,2,dss,2015.0
201302231,2015-10-21 04:14:00,4448 N DOVER ST,46,1,dss,2015.0
201500309,2015-10-21 04:42:00,4209 N HARDING AVE,39,1,dss,2015.0
201400368,2015-10-21 04:51:00,4216 N HARDING AVE,39,1,dss,2015.0
201202569,2015-10-21 04:58:00,4220 N HARDING AVE,39,1,dss,2015.0
201400154,2015-10-21 05:03:00,6155 N SPRINGFIELD AVE,39,1,dss,2015.0
201202528,2015-10-21 05:22:00,6151 N HAMLIN AVE,39,2,dss,2015.0
201301835,2015-10-21 05:30:00,6247 N HAMLIN AVE,39,1,dss,2015.0
201302620,2015-10-21 05:35:00,6318 N HAMLIN AVE,39,1,dss,2015.0
201401589,2015-10-21 05:43:00,6222 N LAWNDALE AVE,39,1,dss,2015.0
201302571,2015-10-21 09:16:00,5943 N BERNARD ST,39,1,dss,2015.0
201500058,2015-10-21 09:25:00,5900 N CHRISTIANA AVE,39,1,dss,2015.0
201301527,2015-10-21 09:40:00,5827 N KIMBALL AVE,39,1,dss,2015.0
201300047,2015-10-21 09:54:00,5629 N DRAKE AVE,39,1,dss,2015.0
201403468,2015-10-21 10:06:00,5718 N DRAKE AVE,39,1,dss,2015.0
201300996,2015-10-21 10:11:00,4452 N DOVER ST,46,1,dss,2015.0
201401493,2015-10-21 10:17:00,4548 N DOVER ST,46,1,dss,2015.0
201401488,2015-10-21 10:30:00,4552 N DOVER ST,46,1,dss,2015.0
201401477,2015-10-21 10:37:00,4711 N DOVER ST,46,1,dss,2015.0
201300764,2015-10-21 10:43:00,5812 N DRAKE AVE,39,1,dss,2015.0
201401472,2015-10-21 10:44:00,4722 N DOVER ST,46,1,dss,2015.0
201300492,2015-10-21 10:51:00,5617 N CENTRAL PARK AVE,39,1,dss,2015.0
201401476,2015-10-21 10:56:00,4734 N DOVER ST,46,1,dss,2015.0
201400294,2015-10-21 11:02:00,5731 N CENTRAL PARK AVE,39,1,dss,2015.0
201402113,2015-10-21 11:20:00,5400 N CHRISTIANA AVE,39,1,dss,2015.0
201300036,2015-10-21 11:29:00,5329 N SPAULDING AVE,39,1,dss,2015.0
201401187,2015-10-22 01:25:00,4536 N KENNETH AVE,39,1,dss,2015.0
201402498,2015-10-22 01:36:00,4700 N KENTON AVE,39,1,dss,2015.0
201302542,2015-10-22 01:39:00,6245 N HARDING AVE,39,1,dss,2015.0
201300171,2015-10-22 01:43:00,4709 N KEWANEE AVE,39,1,dss,2015.0
201401712,2015-10-22 01:50:00,4451 N KEYSTONE AVE,39,1,dss,2015.0
201301909,2015-10-22 02:02:00,4530 N KEYSTONE AVE,39,1,dss,2015.0
201402507,2015-10-22 02:11:00,4904 N TRIPP AVE,39,1,dss,2015.0
201400498,2015-10-22 02:16:00,4651 N KEYSTONE AVE,39,1,dss,2015.0
201400586,2015-10-22 02:20:00,4906 N TRIPP AVE,39,1,dss,2015.0
201202511,2015-10-22 02:25:00,4424 N KILBOURN AVE,39,1,dss,2015.0
201202676,2015-10-22 02:31:00,4909 N TRIPP AVE,39,1,dss,2015.0
201401788,2015-10-22 02:32:00,4616 N KILBOURN AVE,39,1,dss,2015.0
201400856,2015-10-22 02:38:00,4555 N KNOX AVE,39,1,dss,2015.0
201402174,2015-10-22 02:55:00,4911 N TRIPP AVE,39,1,dss,2015.0
201400510,2015-10-22 03:00:00,4721 N KOSTNER AVE,39,1,dss,2015.0
201300906,2015-10-22 03:05:00,4406 W LELAND AVE,39,1,dss,2015.0
201301994,2015-10-22 03:10:00,4913 N LOWELL AVE,39,1,dss,2015.0
201403287,2015-10-22 03:11:00,5053 N TRIPP AVE,39,3,dss,2015.0
201301761,2015-10-22 03:18:00,5122 N TRIPP AVE,39,1,dss,2015.0
201401877,2015-10-22 03:19:00,4941 N LOWELL AVE,39,1,dss,2015.0
201400700,2015-10-22 03:29:00,4834 N KEDVALE AVE,39,1,dss,2015.0
201403530,2015-10-22 03:39:00,4120 N SPRINGFIELD AVE,39,1,dss,2015.0
201403317,2015-10-22 03:45:00,4310 N SPRINGFIELD AVE,39,1,dss,2015.0
201403310,2015-10-22 03:49:00,4313 N SPRINGFIELD AVE,39,1,dss,2015.0
201500321,2015-10-22 03:53:00,4325 N SPRINGFIELD AVE,39,1,dss,2015.0
201401736,2015-10-22 03:54:00,4815 N KENNETH AVE,39,1,dss,2015.0
201401711,2015-10-22 04:02:00,4838 N KENTUCKY AVE,39,1,dss,2015.0
201400342,2015-10-22 04:08:00,4844 N KENTUCKY AVE,39,1,dss,2015.0
201401891,2015-10-22 04:09:00,1060 W ALBION AVE,49,1,dss,2015.0
201302547,2015-10-22 04:15:00,4872 N KILPATRICK AVE,39,1,dss,2015.0
201401297,2015-10-22 04:26:00,4903 N KRUGER AVE,39,1,dss,2015.0
201401298,2015-10-22 04:32:00,4911 N KRUGER AVE,39,1,dss,2015.0
201401296,2015-10-22 04:37:00,4923 N KRUGER AVE,39,1,dss,2015.0
201503243,2015-10-22 04:43:00,4929 N KRUGER AVE,39,2,dss,2015.0
201302363,2015-10-22 04:47:00,5031 N KIMBERLY AVE,39,1,dss,2015.0
201302429,2015-10-22 04:53:00,4713 N KEATING AVE,39,1,dss,2015.0
201403343,2015-10-22 04:59:00,4713 N KNOX AVE,39,2,dss,2015.0
201403309,2015-10-22 10:12:00,4309 N SPRINGFIELD AVE,39,1,dss,2015.0
201402765,2015-10-22 11:14:00,6100 N HARDING AVE,39,1,dss,2015.0
201301328,2015-10-22 11:28:00,4121 W CULLOM AVE,39,2,dss,2015.0
201201719,2015-10-22 11:34:00,4162 N ELSTON AVE,39,1,dss,2015.0
201401559,2015-10-22 11:44:00,4234 N KEELER AVE,39,1,dss,2015.0
201400579,2015-10-22 11:50:00,4243 N KEELER AVE,39,1,dss,2015.0
201402605,2015-10-23 01:19:00,6330 S SACRAMENTO AVE,17,1,dss,2015.0
201403314,2015-10-23 01:32:00,7723 S BISHOP ST,17,2,dss,2015.0
201500589,2015-10-23 01:47:00,7211 S SPAULDING AVE,18,1,dss,2015.0
201301468,2015-10-23 01:55:00,7201 S HOYNE AVE,17,2,dss,2015.0
201400894,2015-10-23 02:04:00,6830 S HONORE ST,17,1,dss,2015.0
201500129,2015-10-23 02:15:00,7600 S EGGLESTON AVE,17,1,dss,2015.0
201502109,2015-10-23 02:20:00,7807 S WINCHESTER AVE,17,1,dss,2015.0
201502630,2015-10-23 02:30:00,7916 S SANGAMON ST,17,1,dss,2015.0
201502077,2015-10-23 02:32:00,4631 S WASHTENAW AVE,15,1,dss,2015.0
201500924,2015-10-23 02:41:00,7925 S LA SALLE ST,17,1,dss,2015.0
201402343,2015-10-23 03:11:00,7931 S HONORE ST,17,1,dss,2015.0
201500128,2015-10-23 03:29:00,7351 S MAY ST,17,1,dss,2015.0
201402704,2015-10-23 03:37:00,6522 S FAIRFIELD AVE,17,1,dss,2015.0
201400173,2015-10-23 03:55:00,7218 S HERMITAGE AVE,17,1,dss,2015.0
201400893,2015-10-23 04:02:00,6834 S HONORE ST,17,2,dss,2015.0
201402404,2015-10-23 04:11:00,1210 W 78TH PL,17,1,dss,2015.0
201201344,2015-10-23 04:17:00,6451 S WINCHESTER AVE,15,1,dss,2015.0
201401751,2015-10-23 04:21:00,6046 S WOLCOTT AVE,15,1,dss,2015.0
201502312,2015-10-23 04:24:00,5630 S OAKLEY AVE,15,1,dss,2015.0
201501589,2015-10-23 05:05:00,4835 S WOLCOTT AVE,15,1,dss,2015.0
201501587,2015-10-23 05:10:00,4836 S WOLCOTT AVE,15,1,dss,2015.0
201201545,2015-10-23 09:21:00,4816 S WINCHESTER AVE,15,1,dss,2015.0
201500615,2015-10-23 09:24:00,5531 S SEELEY AVE,15,1,dss,2015.0
201501151,2015-10-23 09:35:00,4759 S WOLCOTT AVE,15,1,dss,2015.0
201502310,2015-10-23 09:38:00,5634 S OAKLEY AVE,15,1,dss,2015.0
201502000,2015-10-23 09:50:00,4722 S CAMPBELL AVE,15,1,dss,2015.0
201402606,2015-10-23 09:51:00,6336 S SACRAMENTO AVE,17,1,dss,2015.0
201201790,2015-10-23 09:55:00,4741 S MAPLEWOOD AVE,15,1,dss,2015.0
201402178,2015-10-23 10:04:00,4750 S ROCKWELL ST,15,2,dss,2015.0
201501382,2015-10-23 10:16:00,4743 S ROCKWELL ST,15,1,dss,2015.0
201501016,2015-10-23 10:27:00,4619 S TALMAN AVE,15,1,dss,2015.0
201201279,2015-10-23 10:36:00,4552 S TALMAN AVE,15,1,dss,2015.0
201401667,2015-10-23 10:50:00,4456 S TALMAN AVE,15,2,dss,2015.0
201601446,2015-10-23 11:04:00,7258 S WOOD ST,17,2,dss,2015.0
201402929,2015-10-23 11:05:00,4513 S FAIRFIELD AVE,15,1,dss,2015.0
201501306,2015-10-23 11:13:00,4510 S WHIPPLE ST,15,1,dss,2015.0
201402841,2015-10-23 11:18:00,3021 W 42ND ST,15,2,dss,2015.0
201402142,2015-10-23 11:19:00,4331 S ALBANY AVE,15,2,dss,2015.0
